layer,head,accuracy,precision,recall,f1
0,0,0.6008744161037739,0.5999218796392669,0.6575991481455195,0.6262587076394854
0,1,0.587299795006217,0.5915289360907832,0.6157845968675608,0.6030147821579284
0,2,0.5865645058305609,0.5939646356926555,0.5982664413792145,0.5956703073808376
0,3,0.5685882313405248,0.5852293616964739,0.5241355540525996,0.5508241290963747
0,4,0.5891292805054273,0.5956318801458644,0.6032493699522573,0.5990439177874083
0,5,0.5355754948415499,0.543744880666405,0.5535716621455201,0.5481771431904444
0,6,0.5337486977853951,0.5360446675012401,0.6737805896978208,0.5956291630756828
0,7,0.576287260140471,0.5809685881949767,0.6091212706184677,0.593527959239051
0,8,0.5733541687670128,0.5774798038169526,0.6231479723121043,0.5973450218681836
0,9,0.5751937359276809,0.5667593714960896,0.7268957445134591,0.6347246618979631
0,10,0.5752011291460832,0.5812919822617197,0.5981886268840176,0.5891036863625372
0,11,0.5689605807037,0.5773656086139041,0.5813197372706658,0.5781749227377849
0,12,0.5909695197768593,0.5988033342151461,0.6010602843597315,0.599170921568166
0,13,0.5928037100514165,0.5961731899169667,0.6338563621053301,0.6132701062566573
0,14,0.5231011190644218,0.5318226627654954,0.5806189195057582,0.5538226961279633
0,15,0.5102671640286319,0.5102671640286319,1.0,0.6755919334117737
0,16,0.5829008300567934,0.590192529188518,0.5961964005121816,0.59260250336514
0,17,0.5931700104177169,0.5872751258478839,0.6854939629936659,0.6314013461528252
0,18,0.5396068152031456,0.5363769229990186,0.8423415682376059,0.650127161065931
0,19,0.5572201498807005,0.5656778866974955,0.5751616092355087,0.5692654473559043
0,20,0.5832651140908022,0.5982957946192349,0.5574420165468182,0.575889406869095
0,21,0.5810599186745976,0.5866284763904858,0.6068233897554409,0.5953300825661498
0,22,0.558321067311893,0.5662103103225917,0.5782271620560264,0.571152791460286
0,23,0.5656537957455388,0.5707764210376294,0.5998478807635726,0.5839487590060557
0,24,0.5674960513492623,0.5753847323034277,0.582598337581207,0.5778526240824433
0,25,0.5770252377591827,0.5836576141897183,0.5960543917241216,0.5894901242117548
0,26,0.5762973418019289,0.581093244815393,0.6130706663475812,0.5956787158585488
0,27,0.5634573377692644,0.569144518715409,0.5935774554632299,0.5805772630254074
1,0,0.5759310414356286,0.5814230044673068,0.6039361802869893,0.59185251125196
1,1,0.5994139194139194,0.6040438386624718,0.6254734838030837,0.6136873097982507
1,2,0.5880337399603455,0.5927809940977878,0.6327767557128967,0.6095742470464975
1,3,0.5884020566589374,0.5894084871624298,0.6372317417450687,0.6120512201337627
1,4,0.5898686023456665,0.5931588326584005,0.6223483239841039,0.6069880528766088
1,5,0.6129979500621703,0.6176161688408643,0.6419808907040586,0.62835701143063
1,6,0.5854817353899923,0.5918530993791544,0.6166638070989814,0.6025033426577535
1,7,0.5968256208623182,0.6036378980567838,0.6137965253707851,0.6076105026164285
1,8,0.6023396175689754,0.6114760680656788,0.6115715285101228,0.6107112698028365
1,9,0.589880028228652,0.5925524464999296,0.6383797630752605,0.6134231926725876
1,10,0.5766602816144101,0.5840768210428648,0.5919504427477834,0.5875638820205046
1,11,0.604913129683772,0.6103160945067739,0.6314347377161216,0.619631762616073
1,12,0.5784991766643143,0.5833987589316472,0.6111179887408832,0.5962965421235429
1,13,0.6078442047249387,0.6157162815126246,0.6194740135054079,0.6170674841733563
1,14,0.6038075074772322,0.6107513471504677,0.6183706435665294,0.6137536224636809
1,15,0.5612588634606983,0.5670279185762556,0.5947891549280572,0.5796740453781749
1,16,0.5693248647377087,0.5757956724485112,0.5893778426958721,0.582249239046267
1,17,0.5627267533689552,0.5703289370837459,0.5788390413203305,0.574089861830373
1,18,0.6118755250865343,0.617288687662609,0.6326679160881777,0.624031901235441
1,19,0.5546560473165978,0.5611798640725556,0.586851978611343,0.5731055068014284
1,20,0.5891380179453574,0.5973741384218145,0.5952486218030634,0.5960614138831347
1,21,0.5612709614544477,0.5770204596751022,0.5425812583886527,0.5580350850039182
1,22,0.5993957724232953,0.6040425764137849,0.6230376252105794,0.6127837448959187
1,23,0.5916987599556407,0.5965427524428519,0.615748109055942,0.6053850932569077
1,24,0.5719003931847968,0.5775292697777201,0.600007511117959,0.5881330456171605
1,25,0.6027133111536782,0.6095543763897127,0.6175101594513874,0.6129899633266377
