layer,head,accuracy,precision,recall,f1
0,0,0.5905991867459757,0.6052525540964172,0.5759766219765206,0.5872801266530081
0,1,0.5803279900527606,0.5749149188143073,0.710008279230882,0.632581791386676
0,2,0.5304432570487616,0.5317435491159888,0.7401218426574163,0.6147015972866664
0,3,0.5737339113485903,0.5762767922494632,0.6335161622610345,0.6018545529742289
0,4,0.5781301878549585,0.5783247378940234,0.6458218384139736,0.6094436490638413
0,5,0.5102685082501596,0.5103035626469509,0.994969859793969,0.6744809218221277
0,6,0.5840077964848607,0.5858276627638961,0.6430571265512527,0.6116537725084955
0,7,0.5194468528413483,0.5246806445644784,0.728802160963055,0.6055232591641634
0,8,0.6045515340928185,0.6268230274861557,0.5661558828166995,0.5925419197330336
0,9,0.5561239372248546,0.5644864781169034,0.5826625582411913,0.5722017131134619
0,10,0.5506173337365998,0.5531046590779514,0.6814678410753425,0.6071312856286174
0,11,0.5685929361158719,0.5618577031134703,0.7256055206549723,0.6314157820308008
0,12,0.5916980878448768,0.59849348669278,0.6138826103830104,0.6039939934383056
0,13,0.5495123836408241,0.5463927513975941,0.7148529297686019,0.6175973635563896
0,14,0.5341082770440568,0.5348057907698388,0.7368707523244975,0.6159991620516385
0,15,0.5847269550021843,0.5848500989830608,0.6441853167424385,0.6117470457819195
0,16,0.5612622240145175,0.5681113308834368,0.6067423078629224,0.584382199797002
0,17,0.5396121920892563,0.5413960388658259,0.6918928435770747,0.6051761735203369
0,18,0.586932150418389,0.5959096829802937,0.5930549626987857,0.5925341225413854
0,19,0.5891292805054273,0.5894772959652419,0.6471609880895115,0.6156602037333154
0,20,0.5616244917162347,0.557905882845907,0.725197096015012,0.6278184448730257
0,21,0.5737372719024095,0.5689509003098903,0.6967030282239497,0.6249463869216955
0,22,0.5601518970326309,0.5581504669827915,0.6790929301479911,0.610683071526452
0,23,0.5209073495312027,0.5275910419480073,0.6745835472077758,0.5886840801717688
0,24,0.4981597607285681,0.510088907633811,0.7062645542021523,0.5865767131109596
0,25,0.5781201061935006,0.5842693552413719,0.603067407646068,0.5926355193386513
0,26,0.49633363578317713,0.5050899500328397,0.5790385400536795,0.5393132246829708
0,27,0.5535524414423497,0.5513461843083838,0.709707709086443,0.6178492480562267
0,28,0.5242060691601975,0.5279790334077993,0.660570293561476,0.5852681840461157
0,29,0.6015996236179723,0.6054200713683425,0.6373220517473867,0.6194191788541014
0,30,0.5487838155728063,0.5470692048278935,0.7333590927654564,0.622282560780318
0,31,0.570068891353295,0.5670707556547393,0.7038203519713166,0.6248702003495479
1,0,0.6060032933427428,0.6168710241051399,0.6029176866555639,0.6086691759454916
1,1,0.5575864502470007,0.5635124340512916,0.5976828188735671,0.5789118267250893
1,2,0.5821695735457203,0.588161434550873,0.6125347717342008,0.5987722963165061
1,3,0.5572201498807003,0.5656427889571989,0.5815729879172779,0.5723971340944523
1,4,0.5715266996000941,0.5788369337918142,0.6000865153311465,0.5875088475972576
1,5,0.5685949524481635,0.5720183461276885,0.6223918454580278,0.5951517790200511
1,6,0.5377853950331014,0.5441136039170743,0.6004457481297985,0.5700722503843331
1,7,0.5939120207010115,0.60410694641356,0.6012346837484426,0.6012667056401858
1,8,0.5619907920825351,0.5653337604538564,0.6166564765088252,0.5891262823908894
1,9,0.5612555029068791,0.5673510015599381,0.5935891984319301,0.5790782308946294
1,10,0.5982975434351581,0.5967350658202716,0.6539123036769866,0.6232644504696344
1,11,0.5616164263870685,0.566859378187165,0.6098977595809829,0.5857046521345325
1,12,0.5660214403333669,0.5699017366122392,0.6132792608137793,0.5901136891482653
1,13,0.5498860772255268,0.5543678292132863,0.6166999406723356,0.5827618073441329
1,14,0.5572201498807002,0.5590188718169936,0.6354252696943928,0.5936018106378564
1,15,0.5385126188795913,0.5445843864795428,0.5860873160027361,0.5633870082208515
1,16,0.5484208757603253,0.5541583631572813,0.6037373306734711,0.5766148181561984
1,17,0.5957468830863326,0.595705516608954,0.6550721411874056,0.6226234215562978
1,18,0.5616271801592904,0.5671713654902772,0.6013378272233091,0.5829963964332581
1,19,0.5502523775918272,0.5561662044909257,0.5944707676220473,0.5729603013210325
1,20,0.5762939812481097,0.5762461328889066,0.6438710288452582,0.6074118407014903
1,21,0.5583143462042545,0.560327252141507,0.6261345366292727,0.5906272572833856
1,22,0.5407137816312129,0.5490770800141116,0.5645674026820227,0.5558004494515455
1,23,0.5612581913499344,0.5654052766183065,0.612405874955239,0.5868441402562434
1,24,0.5385099304365359,0.5457264730746106,0.588877988057258,0.5656752758294411
1,25,0.5616285243808179,0.5571623484232862,0.6992735013521603,0.6187930743524539
1,26,0.5542870585072419,0.5601332161013166,0.6078513787407539,0.581769426701481
1,27,0.5374164062237456,0.5472363179341748,0.5824626341765149,0.5618616479768102
1,28,0.5443861948449105,0.5518828342466252,0.579526988660465,0.564809023990333
1,29,0.5685989851127466,0.5745473099087679,0.6108286085340893,0.5896819577164976
1,30,0.5895103673085325,0.5831985486367358,0.692086659650894,0.6321117768121131
1,31,0.5638256544678563,0.5681854601457872,0.6232437070157383,0.592927160772214
2,0,0.5366683469435763,0.5413276847759857,0.6087069378883937,0.5715003519889016
2,1,0.5814302517054811,0.5815818250084842,0.6493944937745845,0.6127074122140359
2,2,0.5047672816480157,0.5139984253369247,0.6035409673141726,0.5521402712112566
2,3,0.5733649225392344,0.5806624232394939,0.6000100425023248,0.5887296295166811
2,4,0.6199596733541688,0.6279026593872873,0.6270127483205702,0.6269672750341775
2,5,0.5392432032799004,0.5461413842076833,0.5819766473118374,0.5604963656388664
2,6,0.5407245354034345,0.5455196106023307,0.6178598647222009,0.5780945835499459
2,7,0.5806956346405887,0.5900812271773344,0.5879418236102102,0.5877193803944596
2,8,0.5880323957388178,0.5916681498335677,0.6259256878751815,0.606790761496724
2,9,0.5179695533823974,0.5232829521507745,0.6443346411073474,0.5738380578189555
2,10,0.5531868131868131,0.5559799452571677,0.6392307770126762,0.5924497885828973
2,11,0.5517135463924455,0.559529165269637,0.5964298628113227,0.5754549341062557
2,12,0.5407104210773935,0.5427960929015364,0.6512351530676778,0.59000040405976
2,13,0.5528124474913466,0.5597190848036757,0.5927899543733194,0.5731542451330756
2,14,0.6122512350035286,0.6274119044923377,0.5973523387057901,0.6107311056085065
2,15,0.6071068992169909,0.6182800685709646,0.6038977235883831,0.609671102992738
2,16,0.5509863225459556,0.5596384077726102,0.5824796035265157,0.5681106218111415
2,17,0.5234660752091944,0.5268212440798622,0.6670761582439138,0.5868041152920958
2,18,0.5260456363208657,0.5363919523764034,0.5357826708839862,0.5330655515894442
2,19,0.5161353631078403,0.5229902204370969,0.6157213103384459,0.5635415777872381
