layer,head,accuracy,precision,recall,f1
0,0,0.7803039158386909,0.9739130434782609,0.5605646205646206,0.6719799498746868
0,1,0.6088836937463473,0.7846153846153847,0.16122766122766122,0.23115678208003015
0,2,0.6811805961426067,0.8722077922077922,0.38855736855736855,0.49732238297184406
0,3,0.588720046756283,0.6078787878787878,0.22965034965034964,0.318717979081001
0,4,0.5544710695499708,0.2,0.01818181818181818,0.03333333333333333
0,5,0.9693161893629456,0.9665056360708533,0.9593110593110593,0.962675216837259
0,6,0.6571011104617184,0.9424836601307189,0.2907485107485107,0.4048271173271173
0,7,0.5614845119812976,0.6,0.0466977466977467,0.08661740558292283
0,8,0.9317942723553477,0.8919063509719795,0.9593110593110593,0.9234710576860726
0,9,0.9556399766218586,0.9318552654036525,0.967003367003367,0.9483456777123814
0,10,0.9624196376388078,0.9665056360708533,0.945977725977726,0.9557786651131212
0,11,0.5476914085330217,0.0,0.0,0.0
0,12,0.6365867913500877,0.9555555555555555,0.24573426573426574,0.3422434017595308
0,13,0.6229690239625949,0.8616666666666667,0.21324009324009324,0.3293226381461675
0,14,0.5545879602571595,0.4242424242424242,0.08363118363118363,0.1248917748917749
0,15,0.70239625949737,0.8036899313501145,0.4964983164983165,0.6006625258799171
0,16,0.7946230274693162,0.9283625730994153,0.6037140637140637,0.7230986887508626
0,17,0.5476914085330217,0.0,0.0,0.0
0,18,0.9454704850964349,0.9175824175824177,0.9593110593110593,0.937156177156177
0,19,0.6263588544710695,0.78,0.1938098938098938,0.2982795698924731
0,20,0.5510812390414962,0.13333333333333333,0.01818181818181818,0.032
0,21,0.5578609000584454,0.2,0.02727272727272727,0.048
0,22,0.9487434248977207,0.937925925925926,0.9449520849520849,0.9406004010953595
0,23,0.5612507305669199,0.2,0.03636363636363636,0.06153846153846154
0,24,0.5443600233781415,0.25,0.016783216783216783,0.0301994301994302
0,25,0.9589713617767387,0.966077441077441,0.9365190365190366,0.9507184667184667
0,26,0.9518994739918176,0.9274778325123153,0.9725925925925925,0.9482461339101105
0,27,0.544301578024547,0.0,0.0,0.0
0,28,0.5578609000584454,0.14285714285714285,0.045454545454545456,0.06896551724137931
0,29,0.859614260666277,0.9212403538490495,0.7617560217560219,0.8294225195094761
0,30,0.5714786674459381,0.6,0.06055426055426054,0.10317460317460317
0,31,0.5957919345412039,0.8071428571428572,0.1540844340844341,0.25138607167004734
1,0,0.9589129164231445,0.9240117302052786,0.990909090909091,0.9554064912832338
1,1,0.7223261250730567,0.9866666666666667,0.40288526288526294,0.5600041166936885
1,2,0.9247223845704265,0.9430909545227386,0.8854908054908055,0.9125671873269081
1,3,0.5682057276446522,0.8,0.04903910903910903,0.0900037549069807
1,4,0.578375219170076,0.575,0.08642838642838643,0.1361904761904762
1,5,0.6367621274108708,0.96,0.222983682983683,0.33812724014336915
1,6,0.8354178842781999,0.99,0.6516446516446516,0.7785344245469032
1,7,0.8629456458211571,0.9623376623376624,0.7309867909867911,0.8280468429017361
1,8,0.7563413208649912,0.9766666666666666,0.4958611758611758,0.6332046332046332
1,9,0.5612507305669199,0.36,0.04377104377104377,0.07354497354497354
1,10,0.9419637638807714,0.9311254262978401,0.9385703185703186,0.9338918601785
1,11,0.6161309175920515,0.9411764705882353,0.20635586635586636,0.2901792590057329
1,12,0.5714786674459381,0.4,0.06223776223776223,0.10052910052910051
1,13,0.6158971361776737,0.8,0.1666925666925667,0.2542857142857143
1,14,0.8662185856224431,0.9616161616161616,0.7422170422170422,0.8330095990965555
1,15,0.6983635300993571,0.9666666666666668,0.35409997409997407,0.5064308426073132
1,16,0.7738164815897137,0.9647058823529411,0.528013468013468,0.6773665359031212
1,17,0.7807130333138517,0.9222241123169918,0.579015799015799,0.697959064143397
1,18,0.8252483927527761,0.9888888888888889,0.6251955451955453,0.7644476308306095
1,19,0.8046756282875511,0.9714285714285715,0.60004662004662,0.731089029763557
1,20,0.5578609000584454,0.2,0.02727272727272727,0.048
1,21,0.5850964348334308,0.8,0.09355089355089355,0.15323846013501186
1,22,0.9691992986557569,0.960925925925926,0.9691427091427091,0.9646130529506488
1,23,0.9555815312682642,0.9536960408684546,0.9476612276612277,0.9495326290027293
1,24,0.6607831677381648,0.9492063492063492,0.27113183113183115,0.4140918195235083
1,25,0.9659263588544711,0.9592592592592591,0.9593110593110593,0.9588104825377421
1,26,0.9589713617767387,0.9665056360708533,0.9382854182854183,0.9517002337405721
1,27,0.8182933956750439,0.975,0.615078995078995,0.7507253472407004
1,28,0.664114552893045,1.0,0.2581041181041181,0.407585660526837
1,29,0.7015780245470484,0.9777777777777779,0.37086765086765083,0.5106390977443609
1,30,0.777030976037405,0.9533333333333334,0.5491893291893291,0.6848541135551912
1,31,0.6193454120397428,0.9846153846153847,0.18282310282310282,0.27064860426929394
2,0,0.7496785505552308,1.0,0.4547681947681948,0.6167622167622169
2,1,0.7360607831677382,0.96,0.4451023051023051,0.6014707004822538
2,2,0.773582700175336,1.0,0.5044755244755244,0.6644572109421463
2,3,0.852542372881356,0.9628019323671497,0.7149235949235949,0.8128019323671498
2,4,0.9590882524839275,0.954131054131054,0.9543278943278943,0.9525888857643594
2,5,0.804967855055523,0.9751879699248122,0.5796632996632997,0.7193197598231923
2,6,0.585271770894214,0.8,0.08878528878528878,0.15769609700644183
2,7,0.9486849795441262,0.9135136415308829,0.9758093758093758,0.9429340014823886
2,8,0.6879602571595558,0.9818181818181818,0.32355866355866353,0.4782455686867452
2,9,0.6127995324371713,1.0,0.1481895881895882,0.2478533036342367
2,10,0.9658679135008766,0.9528571428571428,0.9674592074592075,0.9596884445477796
2,11,0.8356516656925773,0.968421052631579,0.658047138047138,0.7770704005759937
2,12,0.7983050847457627,0.9571428571428571,0.5697435897435897,0.7084606268204799
